,10000m,250m,100m,50m,25m
8.559185374914618,-307.4918518066406,-8.049647331237793,-0.063960000872612,-2.3897945880889893,-0.06013258174061775
7.796360130405229,-309.4920959472656,-7.36529541015625,-0.07655108720064163,-0.08699499070644379,-0.07193019986152649
7.101520602780336,-309.4920959472656,-270.31048583984375,-0.08970184624195099,-0.09843960404396057,-0.07800742238759995
6.46860766154632,-309.4920959472656,-0.7337812185287476,-0.07802726328372955,-0.13023990392684937,-0.09071597456932068
5.892102187612295,-309.4920959472656,-354.7239990234375,-0.12221211940050125,10.696332931518555,-0.10257920622825623
5.366976945540476,-309.4920959472656,-386.1635437011719,-0.1563681662082672,-0.15297402441501617,-0.12196022272109985
4.8886527451139825,-309.4920959472656,-448.1232604980469,-0.19046650826931,-1.885796308517456,-0.1417478770017624
4.452958509942655,-309.4920959472656,-484.4292297363281,-0.1845475137233734,-13.975462913513184,-0.16751661896705627
4.056094904897641,-309.4920959472656,-548.5526123046875,-0.2359648495912552,-14.417594909667969,-0.1974058896303177
3.6946012051993025,-309.4920959472656,-596.649169921875,-0.25461506843566895,-1.7885823249816895,-0.23260842263698578
3.3653251182505537,-309.4920959472656,-674.8560180664062,-0.29404956102371216,-12.119288444519043,-0.2640090584754944
3.065395295056527,-309.4920959472656,-674.8560180664062,-0.3168483078479767,-14.011853218078613,-0.3007042407989502
2.792196291524867,-309.4920959472656,-674.8560180664062,-0.35927814245224,8.356169700622559,-0.4008360803127289
2.543345761304648,-309.4920959472656,-674.8560180664062,-0.40579354763031006,5.486043930053711,-0.4816175103187561
2.3166736812810895,-309.4920959472656,-674.8560180664062,-0.43435361981391907,-1.2728174924850464,-0.5424554347991943
2.110203428568594,-309.4920959472656,-674.8560180664062,-0.4890526533126831,-20.665802001953125,-7.577723503112793
1.922134543989911,-309.4920959472656,-674.8560180664062,-0.46400392055511475,-15.749035835266113,-0.7749550342559814
1.7508270317357233,-309.4920959472656,-674.8560180664062,-0.5805546641349792,2.6767702102661133,-5.106710910797119
1.594787058294821,-309.4920959472656,-674.8560180664062,-0.6241652965545654,-5812.1884765625,-14.428882598876953
1.4526539259467797,-309.4920959472656,-674.8560180664062,-0.6659534573554993,-6254.611328125,7.052172660827637
1.323188207223645,-309.4920959472656,-674.8560180664062,-0.6659534573554993,-6744.58984375,5.273174285888672
1.2052609368708413,-309.4920959472656,-674.8560180664062,-0.6659534573554993,-7267.54638671875,1.2354130744934082
1.0978437670592485,-309.4920959472656,-674.8560180664062,-0.6659534573554993,-7813.154296875,-15993.201171875
1.0,-309.4920959472656,-674.8560180664062,-0.6659534573554993,-8439.3837890625,-17304.4375
